19.08	-39.04174859	-1.06E-03	8.16496E-06	5.62E-07	1.89	0.0558
19.19	-39.20296972	-9.80E-04	7.53539E-06	5.15E-07	1.91	0.0561
19.30	-39.36950056	-9.05E-04	6.93962E-06	4.72E-07	1.92	0.0563
19.42	-39.54103548	-8.34E-04	6.37682E-06	4.31E-07	1.93	0.0566
19.53	-39.71778963	-7.67E-04	5.84616E-06	3.93E-07	1.95	0.0569
19.65	-39.89998463	-7.03E-04	5.34686E-06	3.57E-07	1.96	0.0571
19.77	-40.08729163	-6.43E-04	4.87798E-06	3.24E-07	1.98	0.0574
19.88	-40.2799188	-5.87E-04	4.4387E-06	2.93E-07	1.99	0.0577
20.01	-40.47789443	-5.34E-04	4.02805E-06	2.64E-07	2.01	0.0580
20.13	-40.6814301	-4.84E-04	3.64513E-06	2.37E-07	2.02	0.0583
20.25	-40.89016106	-4.38E-04	3.2889E-06	2.13E-07	2.04	0.0586
20.38	-41.10427527	-3.95E-04	2.95843E-06	1.90E-07	2.06	0.0589
20.50	-41.32381109	-3.55E-04	2.65268E-06	1.69E-07	2.07	0.0593
20.63	-41.54895715	-3.18E-04	2.37063E-06	1.50E-07	2.09	0.0596
20.76	-41.7793166	-2.84E-04	2.11122E-06	1.33E-07	2.11	0.0599
20.89	-42.0150835	-2.53E-04	1.87339E-06	1.17E-07	2.13	0.0603
21.03	-42.25625075	-2.24E-04	1.65608E-06	1.03E-07	2.15	0.0607
21.16	-42.50302149	-1.97E-04	1.45821E-06	9.02E-08	2.17	0.0611
21.30	-42.75496348	-1.74E-04	1.27868E-06	7.86E-08	2.19	0.0614
21.43	-43.01227266	-1.52E-04	1.11644E-06	6.82E-08	2.21	0.0619
21.57	-43.27493405	-1.32E-04	9.70406E-07	5.89E-08	2.23	0.0623
21.72	-43.54315101	-1.15E-04	8.3951E-07	5.06E-08	2.26	0.0627
21.86	-43.816469	-9.89E-05	7.22705E-07	4.33E-08	2.28	0.0631
22.01	-44.09508961	-8.49E-05	6.18959E-07	3.68E-08	2.30	0.0636
22.15	-44.37899729	-7.25E-05	5.27259E-07	3.11E-08	2.33	0.0641
22.30	-44.66841152	-6.15E-05	4.46629E-07	2.62E-08	2.35	0.0646
22.46	-44.96285786	-5.19E-05	3.76106E-07	2.19E-08	2.38	0.0651
22.61	-45.26255754	-4.35E-05	3.14773E-07	1.82E-08	2.41	0.0656
22.77	-45.56750593	-3.62E-05	2.6175E-07	1.50E-08	2.44	0.0661
22.92	-45.8779483	-3.00E-05	2.16196E-07	1.23E-08	2.47	0.0667
23.08	-46.19340107	-2.46E-05	1.77313E-07	1.01E-08	2.50	0.0673
23.25	-46.51411728	-2.01E-05	1.44355E-07	8.13E-09	2.53	0.0679
23.41	-46.84011324	-1.63E-05	1.16617E-07	6.52E-09	2.56	0.0685
23.58	-47.17167276	-1.31E-05	9.34528E-08	5.19E-09	2.60	0.0691
23.75	-47.50831016	-1.04E-05	7.42592E-08	4.09E-09	2.63	0.0698
23.92	-47.85032039	-8.20E-06	5.84887E-08	3.20E-09	2.67	0.0705
